Name;Station;Time(norwegian mean time);Mean air temperature (24 h);Precipitation (24 h);Snow depth
Bjørnholt;SN18500;27.01.2009;-5.3;0;74
Bjørnholt;SN18500;28.01.2009;-7.9;0;72
Bjørnholt;SN18500;29.01.2009;-9.9;0.2;68
Bjørnholt;SN18500;30.01.2009;-8;0;67
Bjørnholt;SN18500;31.01.2009;-7.3;0;69
Bjørnholt;SN18500;01.02.2009;-9.3;0.2;67
Bjørnholt;SN18500;02.02.2009;-13.7;0;66
Bjørnholt;SN18500;03.02.2009;-11.8;0.4;64
Bjørnholt;SN18500;04.02.2009;-8.1;0.6;66
Bjørnholt;SN18500;05.02.2009;-5.3;7.3;73
Bjørnholt;SN18500;06.02.2009;-5.7;0.1;70
Bjørnholt;SN18500;07.02.2009;-7;6.1;73
Bjørnholt;SN18500;08.02.2009;-8.1;17.5;90
Bjørnholt;SN18500;09.02.2009;-12.5;0.9;86
Bjørnholt;SN18500;10.02.2009;-14.1;0.1;82
Bjørnholt;SN18500;11.02.2009;-12;0.1;80
Bjørnholt;SN18500;12.02.2009;-15.2;0;79
Bjørnholt;SN18500;13.02.2009;-9.3;0;77
Bjørnholt;SN18500;14.02.2009;-8.6;0;77
Bjørnholt;SN18500;15.02.2009;-8.9;0.2;75
Bjørnholt;SN18500;16.02.2009;-7.2;3.2;78
Bjørnholt;SN18500;17.02.2009;-8.5;4.6;82
Bjørnholt;SN18500;18.02.2009;-7.4;2;82
Bjørnholt;SN18500;19.02.2009;-6.8;0.2;81
Bjørnholt;SN18500;20.02.2009;-6.5;7;87
Bjørnholt;SN18500;21.02.2009;-3.9;1.3;86
Bjørnholt;SN18500;22.02.2009;-2.6;14.6;96
Bjørnholt;SN18500;23.02.2009;-2.5;0.4;93
Bjørnholt;SN18500;24.02.2009;-3;0;91
Bjørnholt;SN18500;25.02.2009;-3.2;0.5;88
Bjørnholt;SN18500;26.02.2009;-4;0.9;86
Bjørnholt;SN18500;27.02.2009;-5;0.1;85
Bjørnholt;SN18500;28.02.2009;-7.8;0.3;85
Bjørnholt;SN18500;01.03.2009;-4.3;1.8;86
Bjørnholt;SN18500;02.03.2009;-2.2;5.3;89
Bjørnholt;SN18500;03.03.2009;-0.3;6.2;93
Bjørnholt;SN18500;04.03.2009;0.6;4.6;89
Bjørnholt;SN18500;05.03.2009;-0.9;3.1;86
Bjørnholt;SN18500;06.03.2009;-0.4;1.6;86
Bjørnholt;SN18500;07.03.2009;-1.9;0.1;85
Bjørnholt;SN18500;08.03.2009;-1.1;10.9;90
Bjørnholt;SN18500;09.03.2009;-0.5;19.7;108
Bjørnholt;SN18500;10.03.2009;-1.9;3.3;104
Bjørnholt;SN18500;11.03.2009;-1.6;0;103
Bjørnholt;SN18500;12.03.2009;-3.1;0;101
Bjørnholt;SN18500;13.03.2009;-1.8;11.9;111
Bjørnholt;SN18500;14.03.2009;-2.5;0;109
Bjørnholt;SN18500;15.03.2009;0;0;107
Bjørnholt;SN18500;16.03.2009;0.5;0.2;102
Bjørnholt;SN18500;17.03.2009;2.3;0.2;99
Bjørnholt;SN18500;18.03.2009;2;0;97
Bjørnholt;SN18500;19.03.2009;-0.7;0.1;95
Bjørnholt;SN18500;20.03.2009;-1.6;0;94
Bjørnholt;SN18500;21.03.2009;1.2;0;93
Bjørnholt;SN18500;22.03.2009;2.1;0;91
Bjørnholt;SN18500;23.03.2009;0.9;0.4;88
Bjørnholt;SN18500;24.03.2009;-5;0.3;88
Bjørnholt;SN18500;25.03.2009;-6.1;0;88
Bjørnholt;SN18500;26.03.2009;-5.8;0.3;87
Bjørnholt;SN18500;27.03.2009;-4.1;1.6;87
Bjørnholt;SN18500;28.03.2009;-2.6;9.4;97
Bjørnholt;SN18500;29.03.2009;-4.1;0.1;95
Bjørnholt;SN18500;30.03.2009;0;0;93
Bjørnholt;SN18500;31.03.2009;3;0.1;91
Bjørnholt;SN18500;01.04.2009;2.5;0.2;85
Bjørnholt;SN18500;02.04.2009;4.6;0;83
Bjørnholt;SN18500;03.04.2009;2.1;0;77
Bjørnholt;SN18500;04.04.2009;-0.2;0;73
Bjørnholt;SN18500;05.04.2009;3.9;0;70
Bjørnholt;SN18500;06.04.2009;4.5;0;66
Bjørnholt;SN18500;07.04.2009;2.5;0.2;62
Bjørnholt;SN18500;08.04.2009;2.2;14.9;58
Bjørnholt;SN18500;09.04.2009;3.5;15.1;56
Bjørnholt;SN18500;10.04.2009;4.4;0.4;51
Bjørnholt;SN18500;11.04.2009;4.5;0.5;47
Bjørnholt;SN18500;12.04.2009;4.1;0.1;44
Bjørnholt;SN18500;13.04.2009;4.3;2.1;39
Bjørnholt;SN18500;14.04.2009;4.4;4.1;36
Bjørnholt;SN18500;15.04.2009;5.5;0.2;33
Bjørnholt;SN18500;16.04.2009;4.7;0.2;28
Bjørnholt;SN18500;17.04.2009;5;1.2;25
Bjørnholt;SN18500;18.04.2009;1.8;0.1;21
Bjørnholt;SN18500;19.04.2009;3.9;0;19
Bjørnholt;SN18500;20.04.2009;4.8;0.1;14
Bjørnholt;SN18500;21.04.2009;5.2;0;12
Bjørnholt;SN18500;22.04.2009;5.3;0.3;6
Bjørnholt;SN18500;23.04.2009;6.2;0.2;-
Bjørnholt;SN18500;24.04.2009;6.1;0;-
Bjørnholt;SN18500;25.04.2009;7.1;0.5;-
Bjørnholt;SN18500;26.04.2009;6.9;0;-
Bjørnholt;SN18500;27.04.2009;9.5;1.1;-
Bjørnholt;SN18500;28.04.2009;7.8;11.5;-
Bjørnholt;SN18500;29.04.2009;7.1;0.6;0
Bjørnholt;SN18500;30.04.2009;9.7;0.2;-
Bjørnholt;SN18500;01.05.2009;9.1;0.3;-
Bjørnholt;SN18500;02.05.2009;6.4;0;-
Bjørnholt;SN18500;03.05.2009;6.8;0.6;-
Bjørnholt;SN18500;04.05.2009;7.1;0;0
Bjørnholt;SN18500;05.05.2009;7.6;5.2;-
Bjørnholt;SN18500;06.05.2009;6.6;0.2;-
Bjørnholt;SN18500;07.05.2009;5.5;2.8;-
Bjørnholt;SN18500;08.05.2009;5.6;9.8;-
Bjørnholt;SN18500;09.05.2009;7.1;6.2;-
Bjørnholt;SN18500;10.05.2009;6.5;0.4;-
Bjørnholt;SN18500;11.05.2009;6.2;2.1;-
Bjørnholt;SN18500;12.05.2009;8.7;0.5;-
Bjørnholt;SN18500;13.05.2009;8.7;0.1;-
Bjørnholt;SN18500;14.05.2009;7.3;0.2;-
Bjørnholt;SN18500;15.05.2009;8.6;1.2;-
Bjørnholt;SN18500;16.05.2009;8.4;0.3;-
Bjørnholt;SN18500;17.05.2009;9.8;0.2;-
Bjørnholt;SN18500;18.05.2009;6.7;4.7;-
Bjørnholt;SN18500;19.05.2009;9.8;5.5;-
Bjørnholt;SN18500;20.05.2009;9.4;0.1;-
Bjørnholt;SN18500;21.05.2009;9.8;0.4;-
Bjørnholt;SN18500;22.05.2009;8.1;0.2;-
Bjørnholt;SN18500;23.05.2009;12.4;8.7;-
Bjørnholt;SN18500;24.05.2009;11.7;0.3;-
Bjørnholt;SN18500;25.05.2009;12.6;0;-
Bjørnholt;SN18500;26.05.2009;10.2;0.3;-
Bjørnholt;SN18500;27.05.2009;9.8;22.7;-
Bjørnholt;SN18500;28.05.2009;10.1;0.5;-
Bjørnholt;SN18500;29.05.2009;11.4;0.3;-
Bjørnholt;SN18500;30.05.2009;15.6;0;-
Bjørnholt;SN18500;31.05.2009;16.5;0.1;-
Bjørnholt;SN18500;01.06.2009;16.8;0.3;-
Bjørnholt;SN18500;02.06.2009;12;0.1;-
Bjørnholt;SN18500;03.06.2009;8.1;0;-
Bjørnholt;SN18500;04.06.2009;5.6;0.3;-
Bjørnholt;SN18500;05.06.2009;8.7;4.7;-
Bjørnholt;SN18500;06.06.2009;8.2;0;-
Bjørnholt;SN18500;07.06.2009;8.9;0;-
Bjørnholt;SN18500;08.06.2009;8.9;1.8;-
Bjørnholt;SN18500;09.06.2009;9.4;0;-
Bjørnholt;SN18500;10.06.2009;8.7;0.3;-
Bjørnholt;SN18500;11.06.2009;10.4;1.1;-
Bjørnholt;SN18500;12.06.2009;10.5;0.6;-
Bjørnholt;SN18500;13.06.2009;13.3;5.3;-
Bjørnholt;SN18500;14.06.2009;12.4;0.2;-
Bjørnholt;SN18500;15.06.2009;11;0;-
Bjørnholt;SN18500;16.06.2009;8.9;0;-
Bjørnholt;SN18500;17.06.2009;10.8;1.4;-
Bjørnholt;SN18500;18.06.2009;9.2;3.8;-
Bjørnholt;SN18500;19.06.2009;9.3;17.7;-
Bjørnholt;SN18500;20.06.2009;10.2;2.6;-
Bjørnholt;SN18500;21.06.2009;12.3;2.4;-
Bjørnholt;SN18500;22.06.2009;13.4;0.2;-
Bjørnholt;SN18500;23.06.2009;15.2;0;-
Bjørnholt;SN18500;24.06.2009;17.6;0.1;-
Bjørnholt;SN18500;25.06.2009;19;0.2;-
Bjørnholt;SN18500;26.06.2009;18.5;0;-
Bjørnholt;SN18500;27.06.2009;19.2;0;-
Bjørnholt;SN18500;28.06.2009;21.2;0;-
Bjørnholt;SN18500;29.06.2009;22.1;0;-
Bjørnholt;SN18500;30.06.2009;20.7;0.3;-
Bjørnholt;SN18500;01.07.2009;20.7;0.2;-
Bjørnholt;SN18500;02.07.2009;21.6;1.3;-
Bjørnholt;SN18500;03.07.2009;22.2;0.2;-
Bjørnholt;SN18500;04.07.2009;21.1;16.6;-
Bjørnholt;SN18500;05.07.2009;14.2;0.5;-
Bjørnholt;SN18500;06.07.2009;12.7;30.5;-
Bjørnholt;SN18500;07.07.2009;13.2;1.9;-
Bjørnholt;SN18500;08.07.2009;14.3;6.9;-
Bjørnholt;SN18500;09.07.2009;12.6;6.7;-
Bjørnholt;SN18500;10.07.2009;11.9;5.3;-
Bjørnholt;SN18500;11.07.2009;12.3;7;-
Bjørnholt;SN18500;12.07.2009;13.8;1.9;-
Bjørnholt;SN18500;13.07.2009;13.5;0.2;-
Bjørnholt;SN18500;14.07.2009;14.9;1.6;-
Bjørnholt;SN18500;15.07.2009;14.9;0;-
Bjørnholt;SN18500;16.07.2009;15.8;3.6;-
Bjørnholt;SN18500;17.07.2009;16.3;0.3;-
Bjørnholt;SN18500;18.07.2009;15.5;0.2;-
Bjørnholt;SN18500;19.07.2009;14.1;23.2;-
Bjørnholt;SN18500;20.07.2009;14.1;13.8;-
Bjørnholt;SN18500;21.07.2009;13.1;2.7;-
Bjørnholt;SN18500;22.07.2009;12.3;0.1;-
Bjørnholt;SN18500;23.07.2009;13.9;5.2;-
Bjørnholt;SN18500;24.07.2009;15.1;0;-
Bjørnholt;SN18500;25.07.2009;13.8;4.7;-
Bjørnholt;SN18500;26.07.2009;13.9;2.7;-
Bjørnholt;SN18500;27.07.2009;12.9;2.1;-
Bjørnholt;SN18500;28.07.2009;14.1;11;-
Bjørnholt;SN18500;29.07.2009;13.1;3.1;-
Bjørnholt;SN18500;30.07.2009;12.7;4.9;-
Bjørnholt;SN18500;31.07.2009;12.9;56.2;-
Bjørnholt;SN18500;01.08.2009;13.6;5.6;-
Bjørnholt;SN18500;02.08.2009;14.1;0.4;-
Bjørnholt;SN18500;03.08.2009;12.8;10.3;-
Bjørnholt;SN18500;04.08.2009;14.5;44.6;-
Bjørnholt;SN18500;05.08.2009;15.1;1.1;-
Bjørnholt;SN18500;06.08.2009;16.3;0.5;-
Bjørnholt;SN18500;07.08.2009;17.2;0;-
Bjørnholt;SN18500;08.08.2009;17.4;0.1;-
Bjørnholt;SN18500;09.08.2009;15.8;2.8;-
Bjørnholt;SN18500;10.08.2009;14.5;14.8;-
Bjørnholt;SN18500;11.08.2009;15.1;8.8;-
Bjørnholt;SN18500;12.08.2009;13.5;0.6;-
Bjørnholt;SN18500;13.08.2009;11.1;1.1;-
Bjørnholt;SN18500;14.08.2009;11.3;0.8;-
Bjørnholt;SN18500;15.08.2009;10.1;0.3;-
Bjørnholt;SN18500;16.08.2009;14.4;21.5;-
Bjørnholt;SN18500;17.08.2009;12.8;0.2;-
Bjørnholt;SN18500;18.08.2009;12.9;1.5;-
Bjørnholt;SN18500;19.08.2009;11.9;0.3;-
Bjørnholt;SN18500;20.08.2009;15.4;0;-
Bjørnholt;SN18500;21.08.2009;15.7;22.3;-
Bjørnholt;SN18500;22.08.2009;13.8;0.1;-
Bjørnholt;SN18500;23.08.2009;12.1;0;-
Bjørnholt;SN18500;24.08.2009;13.1;0.2;-
Bjørnholt;SN18500;25.08.2009;14.2;0;-
Bjørnholt;SN18500;26.08.2009;13.9;11.7;-
Bjørnholt;SN18500;27.08.2009;12.8;3.6;-
Bjørnholt;SN18500;28.08.2009;13.2;5.7;-
Bjørnholt;SN18500;29.08.2009;11.1;33.4;-
Bjørnholt;SN18500;30.08.2009;11;1.8;-
Bjørnholt;SN18500;31.08.2009;10.9;0;-
Bjørnholt;SN18500;01.09.2009;15.2;13.2;-
Bjørnholt;SN18500;02.09.2009;11.8;0.5;-
Bjørnholt;SN18500;03.09.2009;10.7;0.5;-
Bjørnholt;SN18500;04.09.2009;11.5;19.2;-
Bjørnholt;SN18500;05.09.2009;11.3;4.3;-
Bjørnholt;SN18500;06.09.2009;11.8;0.2;-
Bjørnholt;SN18500;07.09.2009;10.3;0.1;-
Bjørnholt;SN18500;08.09.2009;11.9;0.2;-
Bjørnholt;SN18500;09.09.2009;14.7;0;-
Bjørnholt;SN18500;11.09.2009;10.5;0.1;-
Bjørnholt;SN18500;12.09.2009;10.4;0;-
Bjørnholt;SN18500;13.09.2009;12.2;0;-
Bjørnholt;SN18500;14.09.2009;9.8;0;-
Bjørnholt;SN18500;15.09.2009;9;0;-
Bjørnholt;SN18500;16.09.2009;8.7;0.1;-
Bjørnholt;SN18500;17.09.2009;8.4;0;-
Bjørnholt;SN18500;18.09.2009;11.6;0;-
Bjørnholt;SN18500;19.09.2009;10.9;0;-
Bjørnholt;SN18500;20.09.2009;9.4;0;-
Bjørnholt;SN18500;21.09.2009;8.8;3;-
Bjørnholt;SN18500;22.09.2009;12.1;1.5;-
Bjørnholt;SN18500;23.09.2009;9.8;0;-
Bjørnholt;SN18500;24.09.2009;9.5;0.2;-
Bjørnholt;SN18500;25.09.2009;12.1;0;-
Bjørnholt;SN18500;26.09.2009;13.2;0;-
Bjørnholt;SN18500;27.09.2009;10.8;0;-
Bjørnholt;SN18500;28.09.2009;8;0;-
Bjørnholt;SN18500;29.09.2009;4.8;0;-
Bjørnholt;SN18500;01.10.2009;3;0.4;-
Bjørnholt;SN18500;02.10.2009;1.6;0.4;-
Bjørnholt;SN18500;03.10.2009;1.8;0.4;0
Bjørnholt;SN18500;04.10.2009;3.6;20.1;0
Bjørnholt;SN18500;05.10.2009;3;0.3;0
Bjørnholt;SN18500;06.10.2009;2.4;0.2;0
Bjørnholt;SN18500;07.10.2009;5.7;31;0
Bjørnholt;SN18500;08.10.2009;2;0.3;0
Bjørnholt;SN18500;09.10.2009;2.1;0.6;0
Bjørnholt;SN18500;10.10.2009;1.2;0.3;0
Bjørnholt;SN18500;11.10.2009;1.9;0.7;0
Bjørnholt;SN18500;12.10.2009;2.1;8.5;0
Bjørnholt;SN18500;13.10.2009;0.7;1;0
Bjørnholt;SN18500;14.10.2009;-1.5;0;0
Bjørnholt;SN18500;16.10.2009;4.2;8.5;0
Bjørnholt;SN18500;17.10.2009;3.4;0.8;0
Bjørnholt;SN18500;18.10.2009;0.5;0.4;0
Bjørnholt;SN18500;19.10.2009;0.8;0.3;0
Bjørnholt;SN18500;20.10.2009;0.8;0;0
Bjørnholt;SN18500;21.10.2009;3.3;0.5;0
Bjørnholt;SN18500;22.10.2009;3.1;0.6;0
Bjørnholt;SN18500;23.10.2009;2.7;0.9;0
Bjørnholt;SN18500;24.10.2009;0.7;0.2;0
Bjørnholt;SN18500;25.10.2009;3.4;4.2;0
Bjørnholt;SN18500;26.10.2009;3.4;13.6;0
Bjørnholt;SN18500;27.10.2009;2.4;0.4;0
Bjørnholt;SN18500;28.10.2009;-1.3;0.1;0
Bjørnholt;SN18500;29.10.2009;-1.8;0.2;0
Bjørnholt;SN18500;30.10.2009;-3.1;0;0
Bjørnholt;SN18500;31.10.2009;-1.1;0;0
Bjørnholt;SN18500;01.11.2009;0.2;0.3;0
Bjørnholt;SN18500;02.11.2009;0.1;6.9;0
Bjørnholt;SN18500;03.11.2009;1.3;22.3;7
Bjørnholt;SN18500;05.11.2009;-1.7;1.9;3
Bjørnholt;SN18500;06.11.2009;-1;1.5;6
Bjørnholt;SN18500;07.11.2009;2.4;5.8;8
Bjørnholt;SN18500;08.11.2009;2.5;2.7;2
Bjørnholt;SN18500;09.11.2009;0.9;0.5;0
Bjørnholt;SN18500;10.11.2009;-1.4;0;0
Bjørnholt;SN18500;11.11.2009;-2;0.2;0
Bjørnholt;SN18500;12.11.2009;-2.4;0.2;0
Bjørnholt;SN18500;13.11.2009;-2.9;0;0
Bjørnholt;SN18500;14.11.2009;0.4;7.4;9
Bjørnholt;SN18500;15.11.2009;5.4;22;0
Bjørnholt;SN18500;16.11.2009;2.6;13.7;0
Bjørnholt;SN18500;17.11.2009;4.3;2.3;0
Bjørnholt;SN18500;18.11.2009;3.1;22.2;0
Bjørnholt;SN18500;19.11.2009;-0.1;0.2;0
Bjørnholt;SN18500;20.11.2009;7.3;9.3;0
Bjørnholt;SN18500;21.11.2009;3.2;0.6;0
Bjørnholt;SN18500;22.11.2009;3;6.5;0
Bjørnholt;SN18500;23.11.2009;4.8;20.2;0
Bjørnholt;SN18500;24.11.2009;0.7;30.3;0
Bjørnholt;SN18500;25.11.2009;2.6;3.3;0
Bjørnholt;SN18500;26.11.2009;4.4;13.7;0
Bjørnholt;SN18500;27.11.2009;2.3;0.3;0
Bjørnholt;SN18500;28.11.2009;1;2.2;0
Bjørnholt;SN18500;29.11.2009;-1.4;0.2;0
Bjørnholt;SN18500;30.11.2009;-1.5;12.2;10
Bjørnholt;SN18500;01.12.2009;-6.2;1.3;9
Bjørnholt;SN18500;02.12.2009;-9;0.2;7
Bjørnholt;SN18500;03.12.2009;-7.6;0;7
Bjørnholt;SN18500;04.12.2009;-1.7;1;6
Bjørnholt;SN18500;05.12.2009;-0.4;7.6;15
Bjørnholt;SN18500;06.12.2009;0.1;7.4;20
Bjørnholt;SN18500;07.12.2009;-0.2;13.1;21
Bjørnholt;SN18500;08.12.2009;0.3;10.3;21
Bjørnholt;SN18500;09.12.2009;0.3;2.5;17
Bjørnholt;SN18500;10.12.2009;0;1.9;16
Bjørnholt;SN18500;11.12.2009;0;0.3;15
Bjørnholt;SN18500;12.12.2009;-0.2;0;14
Bjørnholt;SN18500;13.12.2009;-4.5;0;14
Bjørnholt;SN18500;14.12.2009;-4;0;14
Bjørnholt;SN18500;15.12.2009;-6.1;3.4;18
Bjørnholt;SN18500;16.12.2009;-7.1;0.5;18
Bjørnholt;SN18500;17.12.2009;-11.9;0.9;18
Bjørnholt;SN18500;18.12.2009;-18;0;17
Bjørnholt;SN18500;19.12.2009;-13.6;0.2;17
Bjørnholt;SN18500;20.12.2009;-10.9;1.8;18
Bjørnholt;SN18500;21.12.2009;-15.6;1;21
Bjørnholt;SN18500;22.12.2009;-11.4;0.5;14
Bjørnholt;SN18500;23.12.2009;-9.4;0.2;24
Bjørnholt;SN18500;24.12.2009;-3.1;4.7;31
Bjørnholt;SN18500;25.12.2009;-3;5.1;38
Bjørnholt;SN18500;26.12.2009;-8.8;12.6;69
Bjørnholt;SN18500;27.12.2009;-10.6;0.6;70
Bjørnholt;SN18500;28.12.2009;-13.4;0;68
Bjørnholt;SN18500;29.12.2009;-18.9;0;64
Bjørnholt;SN18500;30.12.2009;-21.4;0;60
Bjørnholt;SN18500;31.12.2009;-10.7;0;56
Bjørnholt;SN18500;01.01.2010;-10.9;0.5;56
Bjørnholt;SN18500;02.01.2010;-15.5;1.6;63
Bjørnholt;SN18500;03.01.2010;-12.2;0;60
Bjørnholt;SN18500;04.01.2010;-9.8;0;57
Bjørnholt;SN18500;05.01.2010;-17.7;0.1;54
Bjørnholt;SN18500;06.01.2010;-24.2;0.5;57
Bjørnholt;SN18500;07.01.2010;-20.3;0;56
Bjørnholt;SN18500;08.01.2010;-22.6;0.1;56
Bjørnholt;SN18500;09.01.2010;-22;0;56
Bjørnholt;SN18500;10.01.2010;-19.4;0;55
Bjørnholt;SN18500;11.01.2010;-12.4;0;54
Bjørnholt;SN18500;12.01.2010;-11.1;0;53
Bjørnholt;SN18500;13.01.2010;-15.1;0;54
Bjørnholt;SN18500;14.01.2010;-9.6;0;53
Bjørnholt;SN18500;15.01.2010;-9;0.2;52
Bjørnholt;SN18500;16.01.2010;-6.2;0.3;52
Bjørnholt;SN18500;17.01.2010;-5;2.4;51
Bjørnholt;SN18500;18.01.2010;-5.4;4.6;56
Bjørnholt;SN18500;19.01.2010;-5.2;1.5;54
Bjørnholt;SN18500;20.01.2010;-6;0;59
Bjørnholt;SN18500;21.01.2010;-5.5;4.3;64
Bjørnholt;SN18500;22.01.2010;-6.4;2.7;63
Bjørnholt;SN18500;23.01.2010;-6.7;1.1;61
Bjørnholt;SN18500;24.01.2010;-7.8;0.1;62
Bjørnholt;SN18500;25.01.2010;-11.1;0;61
Bjørnholt;SN18500;26.01.2010;-11.1;0;60
Bjørnholt;SN18500;27.01.2010;-5;1.7;61
Bjørnholt;SN18500;28.01.2010;-4.7;20;60
Bjørnholt;SN18500;29.01.2010;-9.3;3.1;61
Bjørnholt;SN18500;30.01.2010;-13.5;1.4;65
Bjørnholt;SN18500;31.01.2010;-15.5;1.8;66
Bjørnholt;SN18500;01.02.2010;-18.6;1.2;67
Bjørnholt;SN18500;02.02.2010;-12.1;0;66
Bjørnholt;SN18500;03.02.2010;-6.3;6.7;74
Bjørnholt;SN18500;04.02.2010;-5.4;7.8;84
Bjørnholt;SN18500;05.02.2010;-4.9;0.3;81
Bjørnholt;SN18500;06.02.2010;-4.4;0;79
Bjørnholt;SN18500;07.02.2010;-8.8;0.1;77
Bjørnholt;SN18500;08.02.2010;-6.8;0.2;75
Bjørnholt;SN18500;09.02.2010;-7.3;0.2;71
Bjørnholt;SN18500;10.02.2010;-11.8;1.8;76
Bjørnholt;SN18500;11.02.2010;-13;0.1;74
Bjørnholt;SN18500;12.02.2010;-8.7;0.2;72
Bjørnholt;SN18500;13.02.2010;-9.9;0;71
Bjørnholt;SN18500;14.02.2010;-3.5;0.2;71
Bjørnholt;SN18500;15.02.2010;-6.9;0;70
Bjørnholt;SN18500;16.02.2010;-6.5;0;69
Bjørnholt;SN18500;17.02.2010;-5.7;1.7;71
Bjørnholt;SN18500;18.02.2010;-8.1;3.2;72
Bjørnholt;SN18500;19.02.2010;-11.7;7;84
Bjørnholt;SN18500;20.02.2010;-13.6;2.9;88
Bjørnholt;SN18500;21.02.2010;-17.8;6;89
Bjørnholt;SN18500;22.02.2010;-17.1;0.6;86
Bjørnholt;SN18500;23.02.2010;-12.7;0.5;84
Bjørnholt;SN18500;24.02.2010;-14.6;1.4;87
Bjørnholt;SN18500;25.02.2010;-8.9;0;84
Bjørnholt;SN18500;26.02.2010;-5.5;4.6;88
Bjørnholt;SN18500;27.02.2010;-3.9;4.4;90
Bjørnholt;SN18500;28.02.2010;-5;11.4;96
Bjørnholt;SN18500;01.03.2010;-6.5;0.6;96
Bjørnholt;SN18500;02.03.2010;-6.1;0;93
Bjørnholt;SN18500;03.03.2010;-5.3;0.2;91
Bjørnholt;SN18500;04.03.2010;-7.1;0;89
Bjørnholt;SN18500;05.03.2010;-12.9;0;87
Bjørnholt;SN18500;06.03.2010;-11.1;0;86
Bjørnholt;SN18500;07.03.2010;-5.7;0;85
Bjørnholt;SN18500;08.03.2010;-3.2;0.2;84
Bjørnholt;SN18500;09.03.2010;-2.9;0.1;82
Bjørnholt;SN18500;10.03.2010;1.1;0;82
Bjørnholt;SN18500;11.03.2010;0.1;0;78
Bjørnholt;SN18500;12.03.2010;-0.5;0.1;77
Bjørnholt;SN18500;13.03.2010;-3.1;0;77
Bjørnholt;SN18500;14.03.2010;-4.8;0;76
Bjørnholt;SN18500;15.03.2010;-3.6;0.1;76
Bjørnholt;SN18500;16.03.2010;-3.2;0.1;76
Bjørnholt;SN18500;17.03.2010;-2;0;75
Bjørnholt;SN18500;18.03.2010;0.3;0;75
Bjørnholt;SN18500;19.03.2010;1.5;0;74
Bjørnholt;SN18500;20.03.2010;2.1;2.7;69
Bjørnholt;SN18500;21.03.2010;-1.8;0;67
Bjørnholt;SN18500;22.03.2010;-2.2;6.8;69
Bjørnholt;SN18500;23.03.2010;-0.1;9.9;76
Bjørnholt;SN18500;24.03.2010;0.1;3.3;75
Bjørnholt;SN18500;25.03.2010;1.1;2.3;74
Bjørnholt;SN18500;26.03.2010;0.4;0;70
Bjørnholt;SN18500;27.03.2010;1.4;0.3;69
Bjørnholt;SN18500;28.03.2010;-0.4;6.3;66
Bjørnholt;SN18500;29.03.2010;0.6;0.8;63
Bjørnholt;SN18500;30.03.2010;-0.9;1.8;62
Bjørnholt;SN18500;31.03.2010;0.5;6;64
Bjørnholt;SN18500;01.04.2010;1.2;27.9;63
Bjørnholt;SN18500;02.04.2010;0.6;15.9;67
Bjørnholt;SN18500;03.04.2010;0.9;4.6;64
Bjørnholt;SN18500;04.04.2010;1.9;0.5;62
Bjørnholt;SN18500;05.04.2010;0.8;0.3;62
Bjørnholt;SN18500;06.04.2010;0.6;0.2;59
Bjørnholt;SN18500;07.04.2010;3;1.7;57
Bjørnholt;SN18500;08.04.2010;2.1;0;56
Bjørnholt;SN18500;09.04.2010;4.3;3.7;54
Bjørnholt;SN18500;10.04.2010;3.4;0.3;51
Bjørnholt;SN18500;11.04.2010;3.3;0;48
Bjørnholt;SN18500;12.04.2010;3.7;0;46
Bjørnholt;SN18500;13.04.2010;5.5;0;43
Bjørnholt;SN18500;14.04.2010;4;0.7;41
Bjørnholt;SN18500;15.04.2010;4.1;0.4;38
Bjørnholt;SN18500;16.04.2010;3.7;0.5;35
Bjørnholt;SN18500;17.04.2010;5;0.2;33
Bjørnholt;SN18500;18.04.2010;2.2;0.5;30
Bjørnholt;SN18500;19.04.2010;0.1;0.2;29
Bjørnholt;SN18500;20.04.2010;-0.8;0.2;29
Bjørnholt;SN18500;21.04.2010;0.6;3.3;29
Bjørnholt;SN18500;22.04.2010;1.1;0.7;28
Bjørnholt;SN18500;23.04.2010;0.3;0.1;25
Bjørnholt;SN18500;24.04.2010;3.3;0.6;23
Bjørnholt;SN18500;25.04.2010;3;0.2;18
Bjørnholt;SN18500;26.04.2010;3.6;0.2;15
Bjørnholt;SN18500;27.04.2010;4.8;0.4;12
Bjørnholt;SN18500;28.04.2010;1.5;0.1;6
Bjørnholt;SN18500;29.04.2010;7.5;10.4;0
Bjørnholt;SN18500;30.04.2010;6.7;0.6;0
Bjørnholt;SN18500;01.05.2010;2.4;6.5;0
Bjørnholt;SN18500;02.05.2010;2.4;3.7;0
Bjørnholt;SN18500;03.05.2010;3.7;0.2;0
Bjørnholt;SN18500;04.05.2010;1.3;0.5;0
Bjørnholt;SN18500;05.05.2010;3.6;1.4;0
Bjørnholt;SN18500;06.05.2010;3.9;0.4;0
Bjørnholt;SN18500;07.05.2010;5.9;0.1;0
Bjørnholt;SN18500;08.05.2010;6.3;0.4;0
Bjørnholt;SN18500;09.05.2010;6;0.1;0
Bjørnholt;SN18500;10.05.2010;2.6;0.4;0
Bjørnholt;SN18500;11.05.2010;2.6;1.1;0
Bjørnholt;SN18500;12.05.2010;4.9;0.1;0
Bjørnholt;SN18500;13.05.2010;4.7;0.8;0
Bjørnholt;SN18500;14.05.2010;8.7;0.2;0
Bjørnholt;SN18500;15.05.2010;10.5;3.5;0
